x_a,y_a,z_a,x_g,y_g,z_g
0.25304997,-0.8725383,1.1079454,-0.06977482,0.20959078,-0.07456851
-0.062306523,-0.18211949,0.5192957,0.015446335,0.24234766,-0.06364955
-0.18987453,-0.0030895472,0.16444778,0.02263687,0.24474451,-0.043942157
-0.14244258,0.36951804,-0.025066376,-0.05273059,0.2479403,-0.018375812
-0.22384536,0.5610542,-0.10407543,-0.15073492,0.25086978,-0.0015978967
-0.23561037,0.38441527,-0.05965519,-0.24474451,0.24474451,0.0314253
-0.2065506,0.41299653,-0.049152374,-0.27510455,0.2247708,0.050333746
-0.2303114,-0.1560911,0.18212223,-0.19787288,0.1965413,0.0479369
-0.2207346,-0.09384191,0.043258667,-0.06684534,0.18695392,0.051931642
-0.18511617,0.34190178,0.5493469,-0.043409526,0.19627498,0.06764429
-0.18511617,0.34190178,0.5493469,-0.09640643,0.10040118,0.2793656
-0.0751518,-0.7511157,0.119846344,0.014114754,0.029294772,0.24501082
-0.0751518,-0.7511157,0.119846344,0.24021713,0.01571265,0.25193503
-0.37345576,0.2847196,-0.31529713,0.31292143,0.066046394,0.31931302
-0.37345576,0.2847196,-0.31529713,0.20932446,0.056459017,0.31798145
-0.75356746,-0.12078285,-0.11978531,0.070307456,0.0077231675,0.29321405
-0.75356746,-0.12078285,-0.11978531,-0.002130529,-0.03701794,0.28149614
-0.43537426,-0.3548237,0.37544632,-0.0077231675,-0.076166406,0.24527714
-0.43537426,-0.3548237,0.37544632,0.018109497,-0.10705908,0.18695392
-0.22993422,-0.35679555,0.4639988,0.076166406,-0.13289174,0.14620754
-0.22993422,-0.35679555,0.4639988,0.15153387,-0.14727281,0.12703279
-0.040172577,-0.06426382,-0.058408737,0.19680761,-0.14460965,0.11638014
-0.040172577,-0.06426382,-0.058408737,0.2463424,-0.13928333,0.11851067
-0.041355133,-0.19242847,-0.3095913,0.31505197,-0.14354439,0.14221281
-0.041355133,-0.19242847,-0.3095913,0.35952675,-0.14514229,0.16937704
0.22823584,0.08476138,-0.0731802,0.3640541,-0.12623383,0.19441076
0.22823584,0.08476138,-0.0731802,0.32463935,-0.10226539,0.21092236
0.27292788,0.32461667,0.31145477,0.2545982,-0.088150635,0.21252026
0.27292788,0.32461667,0.31145477,0.17816548,-0.079095885,0.19467708
0.16167152,0.47607034,0.3196783,0.101200126,-0.07376956,0.1685781
0.16167152,0.47607034,0.3196783,0.037284255,-0.06950851,0.13315806
0.08062899,0.6082212,0.45402336,0.007456851,-0.06551377,0.08522116
0.08062899,0.6082212,0.45402336,0.007190535,-0.059921127,0.03089267
0.10661435,0.62652403,0.5414314,-0.0037284256,-0.05219796,-0.023702133
0.10661435,0.62652403,0.5414314,0.0015978967,-0.033822145,-0.09054748
0.10692966,0.7082029,0.56850624,0.047137953,-0.019973708,-0.16618125
0.10692966,0.7082029,0.56850624,0.08042747,0.0034621095,-0.22237396
-0.006392598,0.89643675,0.55309486,0.06551377,0.0314253,-0.28362668
-0.006392598,0.89643675,0.55309486,0.051931642,0.05006743,-0.34621096
-0.20501506,0.40617943,0.78166485,0.0892159,0.046871636,-0.40559945
-0.20501506,0.40617943,0.78166485,0.13156016,0.026631612,-0.47004795
-0.23654854,0.5741715,0.62885,0.12170646,0.019707393,-0.5323659
-0.23654854,0.5741715,0.62885,0.07403588,0.008522116,-0.5992113
-0.30859268,0.00010621548,0.95016766,0.06098639,-0.0061252704,-0.6575345
-0.30859268,0.00010621548,0.95016766,0.112119086,-0.018109497,-0.71292824
-0.31036603,0.10147369,0.70934486,0.16564862,-0.026897928,-0.778442
-0.31036603,0.10147369,0.70934486,0.18668759,-0.025033714,-0.8404937
-0.4016143,0.684896,-0.10773754,0.1438107,-0.010120012,-0.86366314
-0.4016143,0.684896,-0.10773754,0.11558119,-0.004527374,-0.86472845
-0.19152367,-0.29252344,-0.13692474,0.10279802,0.004527374,-0.8447547
-0.19152367,-0.29252344,-0.13692474,0.25406557,0.05832323,-0.7848336
0.2207557,-0.7146326,0.30999374,0.43569317,0.11052119,-0.74914724
0.2207557,-0.7146326,0.30999374,0.51958275,0.1387507,-0.72624403
0.32140958,-0.6202042,0.5929909,0.6527408,0.18748654,-0.6668556
0.32140958,-0.6202042,0.5929909,0.7054714,0.21758026,-0.6146576
0.31320107,-1.0031941,0.7278166,0.7368967,0.25859293,-0.58083546
0.31320107,-1.0031941,0.7278166,0.7688546,0.28868666,-0.5725796
-0.06254363,-0.3729732,0.38762474,0.753142,0.2841593,-0.55953014
-0.20713794,-0.19970751,0.20506096,0.6372945,0.25193503,-0.5225122
-0.22580409,-0.17614037,0.09762192,0.47137952,0.19973709,-0.49348375
-0.22580409,-0.17614037,0.09762192,0.3174488,0.14407702,-0.47217846
-0.1726588,-0.2399624,-0.23879623,0.17603496,0.099069595,-0.45167214
-0.1726588,-0.2399624,-0.23879623,0.07350325,0.051665325,-0.44767737
-0.25080276,-0.40811574,-0.38079166,0.02263687,-0.00079894834,-0.41571945
-0.25080276,-0.40811574,-0.38079166,-0.0013315806,-0.06471482,-0.3800331
-0.13763738,0.0016492009,-0.5798378,-0.02609898,-0.12650016,-0.35260254
-0.13763738,0.0016492009,-0.5798378,-0.083889574,-0.16644756,-0.28549087
-0.07427871,0.109345675,-0.76242447,-0.14753912,-0.20692763,-0.18908444
-0.07427871,0.109345675,-0.76242447,-0.16724652,-0.23249397,-0.09640643
0.117679,-0.9340279,0.08302593,0.026631612,-0.20719394,0.0063915867
0.117679,-0.9340279,0.08302593,0.2330266,-0.1555286,0.09960223
0.72177136,-0.58820295,0.3609829,0.32730252,-0.072171666,0.10040118
0.30573606,-0.42999738,0.7719612,0.314253,-0.0055926386,0.024501082
-0.10123253,-0.4572692,0.96604824,0.386691,0.053263225,0.06364955
-0.0313102,-0.11947292,1.1750193,0.34993938,0.030360037,0.09374327
-0.11318219,-0.16988349,1.1537151,0.34834146,0.019707393,0.056459017
-0.035205007,-0.46859872,0.9641733,0.33316147,0.006657903,0.021837922
0.030439734,-0.0816409,0.7820749,0.3174488,0.042876896,-0.037550572
-0.17067325,0.32297915,0.4899826,0.299073,0.08362326,-0.11318435
-0.30027342,0.5454029,0.042668343,0.21518342,0.09454222,-0.11451593
-0.26166892,0.49465716,0.046645164,-0.042876896,0.068176925,-0.087618
-0.2761308,0.45647305,-0.3766098,-0.1403486,0.047137953,-0.050333746
-0.10775089,0.12772137,-0.2454977,-0.1818939,0.027164243,-0.02876214
0.021535993,-0.015930772,-0.09945202,-0.15526229,0.03089267,-0.027963191
-0.0018945932,-0.21705991,0.115727425,-0.08069378,0.029294772,-0.026631612
0.1342926,-0.02434218,0.11302471,0.051665325,0.04261058,-0.016777916
0.040923357,-0.07939416,-0.19103622,0.080960095,0.041545313,-0.059388492
0.040923357,-0.07939416,-0.19103622,0.050333746,0.027963191,-0.091080114
-0.07829714,-0.07076365,-0.09956455,0.050333746,0.027963191,-0.091080114
-0.08888376,-0.23992091,-0.24431324,0.041545313,-0.02609898,-0.092944324
-0.08888376,-0.23992091,-0.24431324,0.033023197,-0.046871636,-0.06977482
0.04153347,0.1795221,-0.17375374,0.007456851,-0.046871636,-0.07190535
0.04153347,0.1795221,-0.17375374,-0.009321064,-0.050600063,-0.070041135
-0.09405506,0.020152688,0.14261055,-0.0396811,-0.06950851,-0.0561927
-0.09405506,0.020152688,0.14261055,-0.05006743,-0.09853696,-0.043675844
0.017291188,-0.2692808,0.21185017,-0.05006743,-0.12436963,-0.042876896
0.017291188,-0.2692808,0.21185017,-0.044208474,-0.14567491,-0.05006743
0.022129655,-0.119196236,0.04485607,-0.049801115,-0.14913702,-0.05752428
0.022129655,-0.119196236,0.04485607,-0.079095885,-0.15526229,-0.05965481
-0.045262337,-0.13968134,0.0074071884,-0.0644485,-0.15792546,-0.0396811
0.13868928,-0.18497318,0.15815449,-0.032490566,-0.15952335,-0.02396845
0.13868928,-0.18497318,0.15815449,0.0077231675,-0.15899073,-0.015446335
0.17334294,0.016591191,0.32606983,0.070307456,-0.12676647,-0.01917476
0.18926835,0.11568022,0.45090008,0.08655274,-0.083090626,-0.023435818
0.07555592,0.059040844,0.59152985,0.07483483,-0.050333746,-0.007456851
0.07555592,0.059040844,0.59152985,0.059921127,-0.026631612,0.008788432
-0.015319943,-0.19943398,0.5868435,0.045007423,-0.015978966,0.0053263223
-0.068327665,-0.06664699,0.5934496,0.04474111,0.0010652645,0.0026631611
-0.124206424,0.22351062,0.5952034,0.03355583,0.02263687,0.009054748
-0.124206424,0.22351062,0.5952034,-0.0037284256,0.034088463,0.017310547
-0.26696193,0.31716192,0.50044537,-0.060720075,0.039414786,0.03089267
-0.26696193,0.31716192,0.50044537,-0.11424961,0.03914847,0.054594804
-0.16258752,-0.2690152,0.32134438,-0.11531488,0.041279,0.066312715
-0.08908689,-0.3563679,0.20702457,-0.088150635,0.06018744,0.07989483
-0.15203893,-0.42515022,0.25398636,-0.05965481,0.09081379,0.09827065
-0.26197922,-0.61889976,0.16377735,-0.0026631611,0.12543489,0.13129385
-0.36378634,-0.564076,0.21051502,0.040746365,0.14168017,0.18056233
-0.5076306,-0.3757422,0.23119068,0.047670584,0.13768543,0.25885928
-0.5414591,-0.1870135,0.37823296,0.007190535,0.11851067,0.37736994
-0.45826185,-0.39219046,0.7327337,-0.06178534,0.0561927,0.47271112
-0.35969532,-0.6059934,0.91421604,-0.09773801,0.024501082,0.5251754
-0.35969532,-0.6059934,0.91421604,-0.08894958,0.037284255,0.52171326
-0.42082,0.031591535,0.50491047,-0.072171666,0.05912218,0.44022053
-0.51489985,0.61974895,0.31422234,-0.10945592,0.070307456,0.34887412
-0.4307983,1.2779374,0.39437294,-0.19441076,0.070041135,0.29134983
-0.2123456,1.5589235,0.49663925,-0.27696875,0.06684534,0.2412824
0.055877328,1.5837963,0.5471163,-0.30652985,0.077231675,0.16964336
0.25922728,1.2552736,0.45863914,-0.24341293,0.1107875,0.071106404
0.25996065,0.86707246,0.30201912,-0.1323591,0.14301175,-0.03169162
0.2904892,0.5471177,0.10502815,0.011717909,0.15419704,-0.13928333
0.22208989,0.526905,0.084711075,0.16138756,0.14807177,-0.23835292
0.22208989,0.526905,0.084711075,0.2972088,0.11957593,-0.2905509
0.09214425,0.89262974,-0.3768301,0.35153726,0.094009586,-0.29481193
-0.023835778,0.42348713,-0.46113396,0.4013384,0.09054748,-0.20106867
0.29838228,0.24677923,-0.23235703,0.36565202,0.033822145,-0.13954964
0.29838228,0.24677923,-0.23235703,0.3022688,-0.002130529,-0.14594123
-0.012654424,0.4257962,0.15822887,0.08149273,-0.06977482,-0.13342437
0.29390764,-0.5399208,0.8346195,-0.13342437,-0.088150635,0.029294772
0.7284337,-0.7706128,1.4602299,-0.2514024,-0.09880328,0.15792546
0.6596898,-1.2074864,1.3992996,-0.2972088,-0.04234426,0.15126756
0.59109807,-1.3948982,1.2970304,-0.2873551,-0.0029294773,0.16325177
0.59109807,-1.3948982,1.2970304,-0.29161614,0.091080114,0.13821806
-0.34513366,-1.1712195,0.22247505,-0.29481193,0.09960223,0.13475595
-0.5332893,-0.8490278,-0.60371876,-0.38429415,0.052996907,0.21891184
-0.53879094,-0.5068489,-0.7879715,-0.4673848,0.028495824,0.27190876
-0.5020102,-0.5467491,-0.81579876,-0.6000102,-0.015180019,0.41758367
-0.4057517,-0.7885467,-0.70690346,-0.6130597,-0.04261058,0.6013418
-0.22212017,-1.2086487,-0.19154453,-0.45087317,-0.05486112,0.7299725
-0.049106956,-1.1429378,-0.33715057,-0.18216023,-0.036218993,0.78563255
-0.12485969,-0.25223887,0.011244774,-0.11531488,-0.029827405,0.7488809
-0.48952758,-0.2882731,0.20462704,-0.06924219,-0.049534798,0.7888283
-0.48952758,-0.2882731,0.20462704,-0.043942157,-0.10173275,0.8785769
-0.08080411,-0.028387547,0.03017044,-0.021837922,-0.13182648,0.8628642
-0.1452992,0.23975885,-0.15726948,-0.10439592,-0.12436963,0.81066626
-0.12127352,0.27577096,0.21876049,-0.27217507,-0.118776985,0.7590009
-0.09122813,0.27260643,0.56371975,-0.33529198,-0.1504686,0.6628608
0.096551776,0.5705037,0.6762171,-0.28682247,-0.18668759,0.561927
0.27833354,0.9048506,0.78501034,-0.16458336,-0.18935075,0.43329632
0.35979986,1.2497342,0.64030075,-0.029827405,-0.17763285,0.26658243
0.2777027,1.5505862,-0.0021600723,0.105727494,-0.17124127,0.08069378
-0.06533635,1.9189643,-0.47490978,0.20905815,-0.14940333,-0.11052119
-0.06533635,1.9189643,-0.47490978,0.07856325,-0.12436963,-0.14141385
-0.205616,2.3653083,-0.2432642,-0.13129385,-0.107858025,-0.18508969
0.93135905,1.8107505,0.8374615,-0.5456817,-0.04234426,0.05672533
0.93135905,1.8107505,0.8374615,-0.5861618,-0.0026631611,-0.07403588
0.494722,-0.46186912,1.2641268,-0.46472162,0.06098639,-0.072970614
0.494722,-0.46186912,1.2641268,-0.35313517,0.06018744,-0.081226416
0.38157022,-0.28850788,1.1007051,-0.26045716,0.0727043,-0.075101145
0.38157022,-0.28850788,1.1007051,-0.12916331,0.10652645,-0.08282431
0.00030851364,-0.24188477,0.5517988,-0.05486112,0.13129385,-0.06364955
-0.22762191,-0.038304985,0.28290272,-0.0034621095,0.1403486,-0.021837922
-0.42385995,0.2362253,0.09200001,-0.012250541,0.14833808,0.032756884
-0.42385995,0.2362253,0.09200001,-0.072171666,0.14727281,0.08841695
-0.87936676,0.11605364,0.23983002,-0.16804546,0.14567491,0.15686019
-0.98231757,-0.080270946,0.4193945,-0.24261399,0.12809806,0.20426446
-1.0020298,-0.3589747,0.3469696,-0.26312032,0.10040118,0.23169503
-1.0497487,-0.44193268,0.18562508,-0.2825614,0.10013486,0.25726137
-0.7504785,-0.4826293,0.9062786,-0.39468047,0.082025364,0.37044573
-0.30323458,-1.4427805,0.847023,-0.40400153,0.054594804,0.41785
-0.28841996,-2.028647,0.45726395,-0.07084008,-0.007190535,0.3587278
-0.28841996,-2.028647,0.45726395,0.06364955,0.005060006,0.36884782
0.011074543,-0.6156714,-0.15156937,0.23515713,0.0077231675,0.36991307
0.011074543,-0.6156714,-0.15156937,0.1898834,0.0029294773,0.3581952
0.17628992,-0.48426557,-0.18059635,0.13502227,-0.006924219,0.36085832
0.17628992,-0.48426557,-0.18059635,0.040213734,-0.02956109,0.37736994
0.4493643,-0.47143412,-0.21328449,-0.038083203,-0.047670584,0.38456047
0.4493643,-0.47143412,-0.21328449,-0.10066749,-0.06897587,0.37284255
0.6610038,-0.5686791,-0.38109684,-0.09134643,-0.086020105,0.35659727
0.6610038,-0.5686791,-0.38109684,-0.05965481,-0.09321064,0.35340148
0.6610038,-0.5686791,-0.38109684,-0.011451593,-0.1025317,0.34967306
0.675491,-0.29548097,-0.45157623,0.11105382,-0.12596752,0.3339604
0.675491,-0.29548097,-0.45157623,0.20426446,-0.1486044,0.32384038
0.6469326,0.36118603,-0.6484337,0.23062976,-0.17044231,0.32650355
0.6469326,0.36118603,-0.6484337,0.21544974,-0.19041602,0.340352
0.6838778,0.21531177,-0.3452263,0.1933455,-0.20692763,0.35979307
0.6838778,0.21531177,-0.3452263,0.1667139,-0.21784659,0.35739622
0.64212036,0.07567799,0.04535961,0.16271915,-0.22343922,0.3390204
0.64212036,0.07567799,0.04535961,0.15632756,-0.23222765,0.31691617
0.5042809,0.31553853,-0.0008802414,0.13768543,-0.23489082,0.29188246
0.5042809,0.31553853,-0.0008802414,0.10652645,-0.22929817,0.26844665
0.17553055,0.44558018,-0.009937286,0.06391586,-0.21331921,0.25060347
0.17553055,0.44558018,-0.009937286,-0.004261058,-0.19920446,0.2394182
-0.11674774,0.45301914,0.3151598,-0.04527374,-0.19547603,0.22796659
-0.11674774,0.45301914,0.3151598,-0.04261058,-0.19068234,0.22264028
-0.126104,0.27170438,0.77025604,-0.028229509,-0.17736652,0.2034655
-0.12636304,0.3738914,0.91714764,-0.0314253,-0.1504686,0.17310548
-0.26259124,0.373841,0.9217081,-0.033289514,-0.11797804,0.14647387
-0.26259124,0.373841,0.9217081,-0.04580637,-0.087884314,0.1307612
-0.46845305,0.41174102,0.67847633,-0.08894958,-0.0727043,0.120907515
-0.46845305,0.41174102,0.67847633,-0.12836437,-0.063116916,0.12330436
-0.34913385,0.034959912,0.8292637,-0.11851067,-0.048203215,0.11265171
-0.34913385,0.034959912,0.8292637,-0.08149273,-0.024501082,0.091080114
-0.18377638,0.26020086,0.7935238,-0.05912218,0.007456851,0.07376956
-0.18377638,0.26020086,0.7935238,-0.07163903,0.03834952,0.064182185
-0.2844802,0.30380356,0.6134014,-0.08735169,0.05885586,0.054328486
-0.2844802,0.30380356,0.6134014,-0.06711166,0.059921127,0.04261058
-0.2795943,0.18509579,0.5737963,-0.034621093,0.046871636,0.027696876
-0.2795943,0.18509579,0.5737963,-0.018109497,0.03781689,0.0018642128
-0.24519265,0.5721015,0.08351517,-0.038083203,0.03222425,-0.024501082
-0.24519265,0.5721015,0.08351517,-0.071106404,0.026365295,-0.034088463
-0.3958465,0.33088154,-0.33546543,-0.17204021,0.032490566,-0.0314253
-0.49668968,-0.10722691,-0.12619305,-0.14301175,0.039414786,-0.00958738
-0.44012344,-0.17807806,0.012829781,-0.07803062,0.03488741,0.0034621095
-0.44012344,-0.17807806,0.012829781,-0.03488741,0.026897928,-0.004527374
-0.43201542,-0.003196478,0.25883865,-0.024234766,0.026365295,-0.009853696
-0.43201542,-0.003196478,0.25883865,-0.007989483,0.02956109,-0.01571265
-0.4357847,-0.05352235,0.6352854,0.016245283,0.023702133,-0.025033714
-0.4357847,-0.05352235,0.6352854,0.028495824,0.011984225,-0.03488741
-0.2991321,0.05845982,0.6558113,0.020506341,0.0026631611,-0.035952676
-0.2991321,0.05845982,0.6558113,0.0013315806,-0.00079894834,-0.035153728
-0.16072464,-0.100213766,0.64751816,-0.0127831735,0.0063915867,-0.037550572
-0.16072464,-0.100213766,0.64751816,-0.02396845,0.008788432,-0.04261058
-0.08262873,-0.2019769,0.53655815,-0.017576864,0.012250541,-0.048469532
-0.08262873,-0.2019769,0.53655815,-0.010652645,0.014114754,-0.05566007
0.1370691,-0.045983672,0.26073837,-0.013848438,0.028229509,-0.059921127
0.1370691,-0.045983672,0.26073837,-0.017044231,0.050333746,-0.06258429
0.14404404,-0.009754062,0.18686962,-0.015180019,0.06684534,-0.05885586
0.14404404,-0.009754062,0.18686962,-0.015446335,0.07669904,-0.053263225
0.100381136,-0.0017153025,0.112158775,-0.023435818,0.08282431,-0.050866377
0.100381136,-0.0017153025,0.112158775,-0.023702133,0.08735169,-0.053263225
-0.001259923,-0.10968673,0.10904503,-0.02743056,0.08042747,-0.054062173
-0.001259923,-0.10968673,0.10904503,-0.018109497,0.073236935,-0.056991648
-0.0053958893,-0.109464645,0.012267113,-0.0063915867,0.06684534,-0.05832323
-0.0053958893,-0.109464645,0.012267113,0.006924219,0.064182185,-0.061519023
-0.06620431,-0.04507196,-0.015780449,0.002130529,0.053795855,-0.059921127
-0.05085504,-0.06395733,0.050065994,-0.005060006,0.043942157,-0.05965481
-0.047614455,-0.05508709,0.120845795,-0.008255799,0.042077947,-0.06498113
-0.047614455,-0.05508709,0.120845795,-0.015446335,0.036485307,-0.06364955
-0.043374777,-0.14501488,0.16498947,-0.03355583,0.030626353,-0.05885586
-0.043374777,-0.14501488,0.16498947,-0.0396811,0.02876214,-0.05752428
-0.04815018,-0.2611251,0.20256329,-0.036751624,0.02263687,-0.056459017
-0.014631391,-0.18929899,0.21692848,-0.03542004,0.014913702,-0.050866377
0.005310416,-0.14421344,0.2282362,-0.041012682,0.010652645,-0.047404267
0.005310416,-0.14421344,0.2282362,-0.048203215,0.0053263223,-0.039947417
0.08192742,-0.14307141,0.3055172,-0.046339005,0.009321064,-0.03355583
0.08192742,-0.14307141,0.3055172,-0.052996907,0.011984225,-0.02609898
0.028936505,-0.12622607,0.34492493,-0.04474111,0.011451593,-0.02130529
-0.010061979,-0.052642226,0.3685341,-0.024767399,0.009054748,-0.014114754
0.020660639,0.077469945,0.40134335,-0.016777916,0.015978966,-0.009054748
-0.00088715553,0.13732493,0.4372568,-0.029827405,0.021837922,-0.0013315806
0.0061639547,0.10515857,0.46060753,-0.03888215,0.031158986,0.005060006
0.0061639547,0.10515857,0.46060753,-0.026897928,0.03781689,0.0053263223
-0.05778694,0.20122612,0.5051565,-0.015446335,0.04234426,0.00479369
-0.05778694,0.20122612,0.5051565,-0.0034621095,0.04926848,0.0031957934
-0.19957519,0.2613364,0.49822903,0.014913702,0.059921127,0.0010652645
-0.27071536,0.34948277,0.49601078,0.027963191,0.05965481,-0.0031957934
-0.32159436,0.4031968,0.45083904,0.0314253,0.056991648,-0.009054748
-0.36468995,0.36249536,0.40295506,0.022370555,0.052464273,-0.010918961
-0.36468995,0.36249536,0.40295506,0.022370555,0.052464273,-0.010918961
-0.3859235,0.25617093,0.40890884,0.021038974,0.054328486,-0.016511599
-0.3859235,0.25617093,0.40890884,0.019441076,0.051931642,-0.029827405
-0.32690895,0.059416533,0.36479473,0.02743056,0.042077947,-0.03488741
-0.32690895,0.059416533,0.36479473,0.052996907,0.03089267,-0.041545313
-0.1364131,0.094527125,0.27244663,0.06897587,0.031158986,-0.051665325
-0.1364131,0.094527125,0.27244663,0.07137272,0.04261058,-0.0561927
-0.05295956,0.113116145,0.14483738,0.0628506,0.047137953,-0.05539375
0.012330651,-0.032286525,0.13057613,0.053263225,0.048469532,-0.047137953
0.03463006,-0.08392632,0.1308403,0.048203215,0.04527374,-0.037284255
0.1444118,-0.101373315,0.17360592,0.05486112,0.045007423,-0.033023197
0.14330506,-0.11278331,0.1658163,0.06471482,0.04447479,-0.037550572
0.16511834,-0.07515454,0.19599533,0.05965481,0.04447479,-0.04181163
0.14678454,-0.08605909,0.1426878,0.04447479,0.038083203,-0.041279
0.15215003,-0.11402154,0.068032265,0.040213734,0.03355583,-0.04314321
0.1339289,-0.10370052,0.0102033615,0.040746365,0.025300032,-0.04261058
0.1339289,-0.10370052,0.0102033615,0.040746365,0.021571605,-0.04314321
0.15297532,-0.083678365,-0.043017387,0.04181163,0.017576864,-0.04314321
0.15297532,-0.083678365,-0.043017387,0.038083203,0.015978966,-0.043409526
0.14071274,-0.04360354,-0.03658867,0.02956109,0.011185277,-0.046339005
0.14071274,-0.04360354,-0.03658867,0.016777916,0.007190535,-0.049534798
0.09758651,-0.04011953,-0.025737762,0.00958738,0.0031957934,-0.052996907
0.09758651,-0.04011953,-0.025737762,0.0053263223,-0.0037284256,-0.053795855
0.041166306,-0.08104622,0.04587841,0.0058589545,-0.013315806,-0.05752428
0.04280138,-0.03435099,0.045271873,0.012516857,-0.022370555,-0.061519023
0.05272889,-0.0061662197,0.07534504,0.016245283,-0.029294772,-0.06471482
